,AccélérationX,AccélérationY,AccélérationZ,GyroX,GyroY,GyroZ,Température,GForce
8,8.119884068018923,-1.4803720486340028,19.296559470654064,-0.7601079063159619,0.4168412476947043,-2.4157205862795625,26.98,2.25
6,0.5163856848726835,-1.7381692040310783,12.8951945957097,-5.981025562362971,4.224912046723249,1.0090540047085843,27.07,0.88
9,-0.9823595594523047,-1.9215989285043782,6.317153198667667,-1.0927612795236825,20.148856057558966,0.5138515336881909,27.17,0.65
1,4.866629285164905,-0.9948210915879302,15.076262682549402,-3.321783313249551,19.51788584216403,-0.5560677208921376,27.12,0.81
8,7.083297429552528,0.03071745119316993,19.67809426154817,-1.3615588205677536,0.652127133344142,-3.002286719976155,26.98,2.25
3,-1.0972902960968454,-1.8774790301348188,3.649834176359951,7.618656875532611,-23.281871374343922,-2.579481104559912,27.07,1.28
3,-1.4486591615035933,-2.790823337921873,3.4086682794174794,7.7412467706387345,-24.597800950270155,-3.212649052135163,27.07,1.28
0,-0.07576888575237806,2.7680071116308245,15.883201351883963,-7.8502508512825315,34.80623744814308,0.11428348642416963,27.07,1.66
3,-1.1940109049969163,-1.7523509999244644,3.7875352109310154,7.963323630943167,-24.387298467340646,-2.361781204157214,27.07,1.28
7,-3.297851601251417,-0.6976937188279648,5.903629963122888,4.707207143491694,-9.31161820310984,-5.689327019728361,27.02,2.6
2,4.008811906737462,-0.6672467652883475,13.873890112552312,-2.169358940273031,8.165815405072022,3.475496273389547,27.07,0.84
6,0.9726127228913456,-2.8052878284912026,12.805486648565152,-5.120852174762272,3.5434154632849117,0.9636294017509928,27.07,0.88
9,-5.698026629828963,-1.7789186456430186,28.17983038727384,-0.9400760167298371,19.462145125666563,0.011086053664829176,27.17,1.306924784206367
5,-1.5706222485949948,-0.4039137656785259,10.38797343104464,-0.10588771503220235,10.294998790606366,-1.2193208602003862,27.02,0.99
9,-0.8739960645553433,-1.6036704019726729,8.292516167238137,-0.7342222783293793,19.09296270258777,0.7605619501903164,27.17,0.65
0,0.048329874579943755,1.653729820585494,15.892131946275724,-8.332959870829612,35.08165672940718,0.5902493005734057,27.07,1.66
9,-0.634807770033178,-0.7923482545225077,7.774916810744082,-1.2716955847247398,20.16961761980172,0.575130955260367,27.17,0.65
8,6.206761049635666,-1.3028900162439019,20.058435094095064,-0.782907029869575,-1.3848239153519677,-3.390573751886949,26.98,2.25
3,-0.7821408406752016,-1.5558481563049782,4.487586761467865,7.674399344043146,-24.149854699368376,-2.5152494698245826,27.07,1.28
3,-1.4672420902901675,-1.8996172508002114,4.459258312353462,8.263884019717,-24.08880186004011,-2.737464361103185,27.07,1.28
5,-1.0719335528384968,-0.046487024688440015,11.126571751589735,0.6688009143493907,9.986977807561948,0.46472397637223406,27.02,0.99
0,-0.32214609657326154,2.4649553623662106,15.761267977481884,-7.837747833616439,35.21532487579334,0.532420757203352,27.07,1.66
1,4.675607975756544,-1.95133517531838,14.845553686865657,-3.506619145474428,19.489646946690122,-0.8198696199975049,27.12,0.81
9,-0.3288383457086238,-0.8554151009476129,7.173661099284958,-0.6505719372423207,19.868409127924433,0.4901888367918831,27.17,0.65
3,-1.8163106808705396,-2.0827479137299574,3.6686263667667522,7.963516259027026,-25.04531607559701,-3.247461333477318,27.07,1.28
4,6.446827904401954,-0.588932137379126,19.603246623556082,-0.5171991257647952,-19.178868751611816,-0.5636265077336948,27.12,1.9
0,1.6268969863089446,9.348683657538666,51.02907475051888,-7.534599167322733,33.8987215109086,0.20317541226587038,27.07,1.9894719183754115
1,4.218977506320477,-2.3359982557743804,15.381851871004576,-3.918035525731101,19.100980724781486,-0.2636693235138682,27.12,0.81
6,0.6616942426178165,-1.7930114541378255,11.320898387161222,-5.348354123292651,3.2866396882327615,0.9175227476639823,27.07,0.88
8,6.975504938404825,-2.2072549700342488,19.28143876584149,-0.06538732510669554,-0.023447407174137208,-2.9557667900346134,26.98,2.25
9,0.0,0.0,0.0,0.0,0.0,0.0,27.17,1.6887270836037915
0,0.08065091429839955,3.0870585413226155,16.081248722777847,-8.234485522311152,34.75803333703434,0.7919117093871552,27.07,1.66
9,-0.657213274274494,0.11057659309894907,7.493934074441995,-1.1634791149704746,18.654903617267443,1.0409728649658363,27.17,0.65
2,0.0,0.0,0.0,0.0,0.0,0.0,27.07,0.23351303515111643
3,-2.7699185615911093,-1.352643716156692,4.233656116269735,7.801743676153948,-24.043888001839207,-2.881429153461262,27.07,1.28
0,-0.4444963392483343,2.705554200446939,15.97537959628158,-8.256483613095169,34.999173865655344,0.5833851623766084,27.07,1.66
0,-0.9085594947403762,2.6021505760364736,15.366587893976826,-7.862773407669474,35.76599968092179,0.1244842260253184,27.07,1.66
9,-0.7198849865806083,-0.9873796001797661,7.177348248739423,-0.6616153634296027,20.1528132139414,0.7275689068604511,27.17,0.65
0,0.39183454452789956,2.8329129971950473,16.609696166947312,-7.196819539544157,35.89432896101778,-0.7497898576640111,27.07,1.66
0,4.236259788187336,8.282233665431155,74.30404086648251,-8.169329583747766,34.57948672305777,0.16090609057040817,27.07,2.3911813851895434
3,-1.64869012619168,-2.279469201043093,4.202583322125601,7.400005187578516,-23.639844244583784,-2.0225151168272504,27.07,1.28
9,-0.26789110172062647,-0.7745375085747592,6.9894418778146825,-0.9866669442046411,19.068421266529384,0.8729447581790658,27.17,0.65
4,6.150931776551068,-0.32463231698711836,19.173238753715307,-0.7126524568737049,-18.922418948838732,-1.2348851370410023,27.12,1.9
1,3.7637154294291983,-0.8830520176250201,14.260163952494901,-4.111059373533512,19.227088941898973,-0.8821235049369456,27.12,0.81
6,0.9700345016199948,-2.202481881972217,12.649994008217028,-5.277895356868865,4.411568232292954,0.932485649226231,27.07,0.88
4,6.0451319794486675,0.5417714935193765,19.92541183958267,-0.3494348768146201,-19.09201568787526,-0.4556542281066731,27.12,1.9
3,-1.3155444919397383,-1.580210557718186,4.191704530465006,8.359132983160096,-24.113739336178128,-2.844539133764111,27.07,1.28
6,1.034828754337649,-1.9743775192887876,11.552595343185432,39.099773513394226,56.19224792806364,36.78780921304252,27.07,2.434628562260722
5,-0.30370583334117823,-0.2748586331683267,10.820990158962475,0.35584949890092055,10.3253788100048,-1.5401738567323564,27.02,0.99
4,28.642439976697577,-1.5157991866898923,80.35195483463671,-1.2963691077042225,-19.045442798941114,-0.5534284917780525,27.12,4.335471672069809
2,3.3795479271649924,-0.10758520341109311,14.028935249206208,-1.7369130755805948,7.942930036929916,2.497773205371459,27.07,0.84
7,-3.3334411373846495,-1.2419629810549695,7.2187751648922,5.207132913458621,-9.975272322191497,-6.39993570566999,27.02,2.6
9,0.0,0.0,0.0,0.0,0.0,0.0,27.17,1.1401112441064525
8,6.619300606064257,-1.434963869477524,19.95193318930213,-0.4603394191139362,0.709263532738011,-2.5312123916710307,26.98,2.25
7,-3.0372036421333872,-1.7633011340979703,5.983788680145,4.637659172321191,-9.87685383551932,-6.873696567880882,27.02,2.6
1,5.215390726826743,-0.6150193709040188,14.011635385334474,-4.429764370774416,19.848587347276084,-1.4758342659513233,27.12,0.81
6,1.3082582063124886,-1.371892933851988,11.884986704615303,-5.628313089998959,3.69947527687873,0.5150626050104438,27.07,0.88
4,6.569193152145104,-1.2338017322136063,20.007486326383876,-1.029951054615719,-19.988728063589797,-0.7893302284549382,27.12,1.9
7,-13.823047360667434,-4.088513385363545,27.08937972826776,4.74346134232108,-9.24839567345761,-6.6030472764988914,27.02,2.5124950434702487
5,-0.37605841896430814,-0.43474572243317755,10.680986132006543,-0.8172358688967543,10.280078597815047,-1.308848130162944,27.02,0.99
2,4.838418957603023,0.7643959808640901,13.51392818784782,-1.6693196384379498,8.512627183103852,3.658877458786322,27.07,0.84
9,-0.7185351793990136,-1.1900446444073691,7.624098471065107,-1.4133429284902517,18.890171287964264,1.7297164765722468,27.17,0.65
7,-3.040758100710211,-1.7336222515507607,6.899293849820485,3.661843816610013,-11.15833192039283,-5.8071289532369645,27.02,2.6
9,-1.1756861944619599,-1.7506366667022664,7.443953148243028,-0.9545226965826191,19.788456356070967,1.8035107305520237,27.17,0.65
9,-0.5180470567442566,0.045848502614407094,6.964425381173739,-1.0099952947260589,19.20292333617787,0.8767213367448777,27.17,0.65
5,-0.34343207010741744,-0.8282567137444525,11.764455319872535,0.8290968300010562,10.934014601107267,-1.3181289761631185,27.02,0.99
8,6.511217129892,-0.5861615044094257,19.9879724890794,63.34733038509543,66.65029492098334,51.83216279108331,26.98,2.2831658356011832
5,-0.8979331953802018,-0.2852925112974454,11.70131361816209,1.0266753139920108,9.937456821089546,-0.022535731535483383,27.02,0.99
3,-2.071600676825426,-2.0280762763584526,3.812171532883212,7.350142299857348,-24.175506831261092,-2.7542929183507208,27.07,1.28
8,6.125319749879436,-0.31206750421805873,19.75163125963148,61.95943514089236,63.09158452059124,40.65755264114785,26.98,5.912366311831011
1,4.555878151192908,-1.3870493774324832,14.507109755057128,-3.7437404664842258,20.331045025925448,-0.7517713105581365,27.12,0.81
3,-1.6711546642225787,-1.5052977203403863,4.564434255205568,7.780332023207569,-24.35527217083618,-3.240561006312143,27.07,1.28
7,-2.729138226665626,-2.0609839138837303,6.6716145002460365,6.048650160004802,-9.818159023922645,-5.645031286315235,27.02,2.6
6,0.9998324851675775,-1.4336445500106803,11.37884234704177,-6.118164107012193,4.176279318126932,1.1751695189279276,27.07,0.88
5,-0.7321998583796895,1.2859067427494297,11.414298511285201,0.8536507308152482,10.683408446783044,-0.9511212596765414,27.02,0.99
5,0.09524650374150245,0.3106504471941702,10.402808017306238,0.6724980039954176,10.787467129067986,-0.35741677349652884,27.02,0.99
5,0.5358492850282975,0.009437570401589573,10.867679085643093,-0.05466695180269693,9.776490217518248,-0.40855768573270573,27.02,0.99
4,0.0,0.0,0.0,0.0,0.0,0.0,27.12,1.8731114279298875
0,-0.5820004965021832,2.9349923360030723,15.292593944515554,-7.48367194519045,34.25191439341491,-0.19175174544108176,27.07,1.66
7,-2.839651168027127,-1.355076373793743,5.845608216829312,4.0890060953570515,-9.731295304545814,-5.882121612485643,27.02,2.6
4,7.357937600629382,0.12893553423154402,18.727636852605492,-0.5157286701795893,-19.464807406584296,-0.7121083115867434,27.12,1.9
1,5.278656863568961,-1.1351767267986237,14.887988110584736,-4.050433701240589,19.225587312961427,-0.34608709399360593,27.12,0.81
6,1.8041635941136969,-2.7502993352706584,11.38163439781837,-5.502687276065763,3.2891998953031067,0.9541094744913462,27.07,0.88
7,-2.624694098129403,-0.8723402698178773,5.915996029572286,4.978536464376627,-9.121007314899222,-5.959049696527829,27.02,2.6
6,0.6793607613457777,-2.7152078444321823,11.984575472701193,-4.872917863534104,4.351873866005676,0.7834181370235574,27.07,0.88
9,-0.7762633325810168,-0.8154291031433577,6.829765531180632,-1.5945054128116554,19.087380215614914,0.37155056239074136,27.17,0.65
2,3.9859184033147903,0.3137731959397258,14.339170041110636,-1.5646619593525184,7.198451103648392,3.657026415104428,27.07,0.84
4,6.718050709946956,-0.6350021814290855,20.016516082873284,-1.1878108015242752,-18.744892142547492,-1.061028750733012,27.12,1.9
1,4.208167975233966,-0.9178285008060987,14.355609378092675,-4.423254369604944,19.726374714447708,-1.4229321591197106,27.12,0.81
2,4.850145609574474,0.3413421779697337,13.315756202970263,-1.8543626490584324,8.356395272324603,2.6696359421177007,27.07,0.84
0,-1.1541903935827498,2.839499279908682,17.061123789552447,-7.284693292025399,33.69320747471571,-0.011026967825697287,27.07,1.66
6,-0.10361097217789983,-2.914711743416126,11.739575002275455,-4.752181031270429,3.4771788063909534,0.6940057296857681,27.07,0.88
7,-3.016058023792668,-2.2086374716861608,6.652873673257514,3.9015926229667484,-10.054421415870292,-5.9346376289994645,27.02,2.6
7,-3.394903307086861,-1.4073240399750393,6.557801616047111,5.222090001505185,-10.155644876530088,-6.811524409138892,27.02,2.6
5,-1.5727425081434128,-0.06731377276425388,10.301805105594228,0.97969180979054,10.3437449833366,-0.0910260677571092,27.02,0.99
2,4.043496762961984,0.6646758780124581,14.11576409122842,-2.0919785648604075,8.067582064623583,3.71997957001999,27.07,0.84
7,-3.06314638684753,-0.9473978251127447,6.773271871756994,5.010881487350754,-10.029568795192166,-5.994697452167048,27.02,2.6
6,0.2675450731764536,-1.728876593773994,12.011667216321497,-5.059712249092214,3.596055780370478,0.920569485051935,27.07,0.88
8,7.20997695448132,-0.9847356395948222,19.309010791889687,-1.6446054560598125,-0.13387268705083513,-2.584603153198632,26.98,2.25
9,-1.5182025418116047,-0.7665922178384992,6.662132522344064,-1.5354045334033244,20.348228662612925,0.5898653484760346,27.17,0.65
2,3.606729768754307,0.09364275918800176,14.250117251084392,-2.07254699561701,7.7156729745557895,4.141129770615118,27.07,0.84
8,6.618473734271074,-1.1050394268613866,19.71400431390396,-1.0293972444758142,0.6956127567871071,-3.256781805247114,26.98,2.25
8,6.844837163645212,-0.8125550357912161,19.720506327451847,-0.613262744623035,0.19931374849946978,-2.5887378279701827,26.98,2.25
6,0.9161780839362823,-1.6768925855686359,11.551518380977958,-5.494504832852309,3.67041122300634,1.3104351593381753,27.07,0.88
3,-1.4385951784456323,-1.4355752050216566,3.552503720551289,7.105721525693868,-23.439121961648578,-2.8760842186381863,27.07,1.28
6,0.7289786928933237,-2.2433361414143898,11.06143111841232,-5.4994298297856385,4.006323697698705,0.5991638597605727,27.07,0.88
7,-2.752944710355953,-1.5819707947961272,5.816181271025631,4.770686833425843,-9.91960745863985,-6.841786183915229,27.02,2.6
7,-1.821013949175814,-0.9919204038112389,6.4674293826560625,5.233809776295793,-10.532884228798098,-6.1909579199792395,27.02,2.6
9,-0.7137220406332105,-0.38600316045432426,7.3700461820209195,-0.8102092787392068,20.330132900819088,1.2963489445011032,27.17,0.65
8,27.469883028991372,-4.7136661785708025,82.49494029889,-1.3252917133006625,-0.03748152778114017,-1.7019808763605948,26.98,5.279831111647688
2,4.086818978079924,-0.7288121199355475,14.49844639214591,-1.0562912837951945,7.778110003615714,3.270459138521387,27.07,0.84
2,3.304660747963934,0.5644787790084638,13.910007477521157,-2.0624395299085823,8.105573696038984,2.5669272941828076,27.07,0.84
4,7.262686693905693,0.2300575760135756,19.844319975606005,-0.239433410570688,-19.7913280182381,-1.4506063375337241,27.12,1.9
6,1.1810269762560024,-2.9551232673848524,12.76994348076922,-5.034064184817787,3.9647958739117946,0.33339156341422727,27.07,0.88
9,-0.6625862390761499,-1.847702788360962,7.7709977007092,-0.5608213378948046,19.491608920908167,1.406314866914194,27.17,0.65
1,5.051234548646557,-1.2292629814289746,15.891446911439404,-4.015437989711453,18.71426070670419,-0.5439862573312197,27.12,0.81
7,-3.5699874607129147,-1.3846793753336362,6.009485464972146,4.705092890221974,-10.338635663989683,-6.502727315317529,27.02,2.6
6,1.040044520878937,-1.937014719461636,11.512639943076755,-5.250706196386804,3.6522237950487804,0.7274553748525747,27.07,0.88
1,4.3201310105644675,-1.4554587804474528,14.85494005648452,-4.0808335749828295,19.57538925387024,-1.2712946667764702,27.12,0.81
0,-0.3899011716864701,2.5147037581738925,15.856374681976751,-8.134444765023149,34.927944733556174,0.6500179937725101,27.07,1.66
5,-0.22560317362836163,-0.5867616478831751,11.258167474470373,-0.3916499210485664,10.739785815463927,-0.5605660943554831,27.02,0.99
0,-1.4200922421505442,3.251684319377496,16.637228120417678,-7.601771663804433,35.561030285098184,-0.08517186143400685,27.07,1.66
8,6.454274954183276,-0.23555751508830702,19.179657873092975,-0.6875891895546058,0.7453954795333112,-3.621354430655925,26.98,2.25
4,6.690636681712786,-0.0857212599283527,19.84480378524587,-1.2100965260752434,-19.460123942067256,-0.4356540563326843,27.12,1.9
5,-0.391335006068559,0.7146086425870876,11.685932021915146,59.12431566417526,115.69552243942675,59.47792452830625,27.02,2.1099805209540676
9,-0.8557092143742504,-1.059744455696878,7.478669094649467,-1.4731075122102306,19.696703422706133,1.0797254110288637,27.17,0.65
4,6.518775360287481,-0.3216583721953309,19.40257905982751,-1.70759168235106,-19.25956193791351,-0.08838323576894869,27.12,1.9
0,0.47704804200886974,1.5092762486980043,15.910308635934774,-7.983181101755234,35.24457194395591,0.5302299670882786,27.07,1.66
5,-1.1321642732916444,0.09306196913316454,10.392709602840933,0.2974817552985278,10.118935610613123,-0.6545179773195039,27.02,0.99
5,-0.36021303470339605,-0.053675553490317746,11.809296131758073,0.052612842182273634,10.634748766711132,-1.0775440683886788,27.02,0.99
2,4.276670070787014,-0.8249694537890903,14.09057043464156,-3.3350472501310158,7.58151303354876,3.6653382439658717,27.07,0.84
6,1.5876713061796148,-2.6685583344752812,12.037429980323417,-5.867784834603587,4.090713283682083,0.6362176483282346,27.07,0.88
5,-0.5516659838198532,-0.2747217249658723,11.638890855831447,0.9097809869729998,11.516263813929163,-1.014534066894367,27.02,0.99
7,-3.386723278450454,-1.7905136247538225,6.427131090966581,4.693531855009694,-10.063261278955352,-5.947991258437535,27.02,2.6
1,4.398072923883204,-1.6602062199436471,15.682381586254632,-3.776009553105093,19.72557051226709,-0.41351892964150533,27.12,0.81
8,6.553969197192335,0.18181987205072614,19.576404639134996,-1.6044064366923263,0.4617137419952225,-3.1467648923788754,26.98,2.25
5,-0.7578979652593066,-1.1088080948757526,11.07803372638496,0.604619835790983,10.270329292316353,-1.3194052378798982,27.02,0.99
1,3.8903054523325578,-1.177526346926444,15.152340626579099,-3.998264186859893,20.070767310434277,-0.14820303591306305,27.12,0.81
0,-0.702158018121301,2.9259320272013145,15.443914869010273,-7.5319608541509595,35.36009841960188,-1.3073478935342713,27.07,1.66
0,-0.8360007946942715,2.657676605759754,16.11772340361006,-7.309720025315955,34.99865920491926,0.8299551394064882,27.07,1.66
1,4.813752925759029,-0.3410194579388611,14.354022782600621,-3.9352258838602117,19.335551548475806,-0.8234380970358655,27.12,0.81
7,-2.043302808212434,-0.9021264007960531,7.106568753367268,5.124393764601985,-8.77568318105506,-5.980557010202585,27.02,2.6
4,6.679553004985578,-0.9722387242154964,18.86717504876998,-0.08330588156713759,-18.81079700075549,-0.2527330653385145,27.12,1.9
6,0.8882947806879864,-1.424830583237945,11.896573707748258,-5.569052453405955,3.7248970709383786,0.4215504493883589,27.07,0.88
5,-1.0405236768586905,0.9252287109115335,10.791307549150316,-0.0005870054679017467,10.951275917840958,-1.6355627008835567,27.02,0.99
1,5.4583818139496065,-0.5527771760885716,14.73394481006938,-4.226406042303022,19.568248051583303,-0.5499102318302259,27.12,0.81
5,-0.736928817567597,0.05721839786687649,11.371527095488242,-0.23872761992911135,9.42604495555417,-0.21373465627140031,27.02,0.99
2,4.340235799771906,-0.989465052756587,13.83805858902808,-1.5804370163952028,7.6441214475317985,2.6876747057902293,27.07,0.84
7,-2.8423519757697306,-1.499452075194908,6.301278913110128,5.108552399108281,-9.72076027033057,-6.415872994580452,27.02,2.6
7,-3.259838772601205,-0.9394870977159686,6.922053478156137,68.16849349839622,6.773779243733687,68.98468872823537,27.02,5.220874729414176
4,7.231674208951786,0.42924769546520364,20.51395157550834,-0.10773436994874341,-18.946653893924765,-0.5889208248238776,27.12,1.9
6,0.534102898809754,-2.695911079518928,11.949812741015752,-5.675668380738144,4.562732096257016,1.244099098856499,27.07,0.88
7,-2.496158173884023,-0.6498663844496727,5.8800157009932414,64.00446970104502,56.96563403258933,48.040941687198526,27.02,0.9722045487349887
1,5.14994009690249,-1.9200001474087691,15.1963248822275,-4.121051275270062,19.05939744821728,0.3456117204868647,27.12,0.81
3,-1.038926205655975,-0.6921299275165615,4.321837808346403,7.009897882365549,-23.650300094307276,-2.3827823221242452,27.07,1.28
8,7.777618917692027,-1.511941347307162,19.0334308673785,-0.7766498437044304,0.35440165302728344,-3.1312165663188756,26.98,2.25
6,1.1477014404701447,-2.276475641755713,11.601647314760465,-5.670596218775834,4.531511044805162,0.6328851816725346,27.07,0.88
9,0.0,0.0,0.0,0.0,0.0,0.0,27.17,1.1869577093864034
3,-1.534804420345308,-1.4058913707356848,4.241837157246361,8.464531520403376,-24.47694635070046,-2.673332160485621,27.07,1.28
1,21.38991705678902,-3.2680995555834125,71.7769630066368,-3.1603497622971197,20.003641331393993,-0.0804781629763695,27.12,0.1571438934908323
7,-2.7264024532367683,-1.647153668838367,5.686014338093668,4.851815403150867,-9.272506689055058,-6.404074857025967,27.02,2.6
2,4.563045526401277,-0.34609150946783124,14.325148294444727,-1.9006615803658415,8.464414835611182,2.6320959410035445,27.07,0.84
5,-0.3358063418285127,-0.12070619913127653,11.005448228250433,0.26540891471806316,10.511489118417702,-1.224814409831765,27.02,0.99
7,-2.9720736958087746,-1.133805141187056,6.839332547095008,4.353019815086185,-10.218978999066744,-6.125129204232245,27.02,2.6
5,-0.6003373885909997,-0.994399459209781,11.018521140260862,0.09912667777137324,10.373612037765561,-1.0452216038473825,27.02,0.99
0,-0.5878232910606903,0.8543727668572281,15.243993561042025,-7.503241569809276,34.72521477921537,0.2661618759706098,27.07,1.66
7,-2.7769118607021204,-0.6694796499765652,5.718785666377982,3.835578581301942,-8.905199310980976,-6.15512081676952,27.02,2.6
2,4.337846844118726,0.06539253871059576,14.611939246732332,-1.4822863242751898,8.289088888718146,3.162620938629456,27.07,0.84
0,-0.6763664388206483,1.7869213327777185,15.60523091731179,-7.945171420675264,35.274861099428655,0.4058387389666095,27.07,1.66
8,5.8918605730713445,-0.8543544430855073,18.54435958665866,78.84309919125482,45.63874045635646,18.44974597923712,26.98,1.580528638919831
8,7.146491872189953,-1.2145707560480012,19.220545001944092,-0.5862620866699706,-0.447312368927944,-2.412628384747589,26.98,2.25
5,0.23165351677026524,0.1405534898065134,10.879819089135145,-0.6673698815655142,10.43998057832927,-0.6469766296187182,27.02,0.99
9,-0.38083792029433117,-1.2755983395467587,7.4473802123832105,-1.102392418340489,19.312014570112336,0.7211512741807511,27.17,0.65
2,2.9726917393052257,0.5225836867026727,13.719883608654229,-2.0120140834916946,7.883455111205776,3.076096670425316,27.07,0.84
9,-0.30726633383370217,-1.237065838925735,6.892124714893839,-0.8239950369821301,20.28304518633851,1.4850818016583023,27.17,0.65
0,-1.6590802682244372,2.5262464745541733,15.852909354323188,-7.731723171919829,35.45387812861716,-0.34225843377675136,27.07,1.66
3,-1.5350191485811335,-1.3655633868013748,5.041435983759502,7.284068031772524,-25.042191698883165,-2.6267382953922858,27.07,1.28
5,0.0,0.0,0.0,0.0,0.0,0.0,27.02,2.7889429431803174
4,7.173863576724135,-0.5238492974984167,19.152829839676524,0.6601433529739916,-20.124365836289023,-0.8800251585292014,27.12,1.9
4,7.278963406847825,-0.011450201130712262,19.721569363697615,0.1687118336760599,-19.3998483053802,-1.204940340155775,27.12,1.9
1,4.060205237345151,-1.2716845081121764,14.789431337874754,-3.684679911559914,19.03706472726873,-0.7498309468658726,27.12,0.81
5,-0.8046431973659919,1.0426242381333952,10.072804893887689,0.9733360118558592,11.047693788332221,-0.3014640305082785,27.02,0.99
6,1.2337007333063235,-1.9199826764242502,12.551313939058023,-5.458872543009674,4.39484083325323,0.991870732786007,27.07,0.88
6,1.2189226537351685,-2.3367485352146833,12.126624931625193,56.8219396184834,86.98242139144133,38.45841897368683,27.07,0.7959812997763669
4,5.715852031136379,0.1539637799586467,19.40944803610726,-0.8057162090390932,-20.12810465618045,-1.5083799260599444,27.12,1.9
7,-2.7519166206018997,-1.2411955853752203,7.351586231006525,4.341504684100905,-10.773721411201489,-5.802565629188901,27.02,2.6
2,3.886600961797321,0.8050357696006137,14.727678565610107,-1.6222439274501317,7.599836573895708,2.837356559605464,27.07,0.84
1,16.366978492902316,0.8944623628259054,56.694562605582966,-2.497719782315128,19.936178072635677,-0.2139152574250337,27.12,2.3814494073465364
2,3.2170590592346744,-0.13525544438656806,14.305833511124147,-2.8009438579606476,8.391676679783343,3.992132101448606,27.07,0.84
8,7.571296220212014,-1.02424961508694,19.698231808354127,-1.838552330412949,-0.07129243199679577,-2.6325179878190066,26.98,2.25
2,4.3173875665985575,-0.7931002974478129,14.965308966294538,-1.54682182743415,7.441598030423683,3.2077431927613786,27.07,0.84
8,27.986188339473497,-1.3963364658286146,82.69753574952176,-1.0191271733508984,0.6476271759371107,-3.2846072669719906,26.98,5.419992284480738
1,4.092952007176683,-1.1316906462059515,13.94531050258423,-3.2849146946847796,19.519249527021373,-1.082914624806782,27.12,0.81
5,-0.3608787602520388,-0.018781381716522827,11.354156438317961,0.634754711983584,10.492976037999636,-1.392801759602623,27.02,0.99
1,4.6980641361878686,-1.3299868913823767,13.416216891267858,-4.494776909104082,18.86922904594384,-0.5230092743572351,27.12,0.81
8,6.920926786562673,-0.9366015060483049,19.23189745790164,-0.7265013959429829,-0.37479373449572473,-2.7013592181680814,26.98,2.25
6,1.4922693231693227,-1.8007477897892743,12.150038348522832,-5.5000324328789505,4.79430749078155,1.0659885021501063,27.07,0.88
2,4.266553236217665,0.5180623571758887,13.97617227137365,-1.7526349308271705,7.7608585116035345,3.656470300607998,27.07,0.84
0,-1.0397891575007308,1.6423632087238835,15.83639031475384,-7.004631286026439,36.4246162609272,0.9500613212944815,27.07,1.66
